Record ID,title,abstract,domain_category,domain_source,domain_excerpt,F2_status,F2_source,F2_excerpt,F2_reasoning,F3_status,F3_source,F3_excerpt,F3_reasoning,F4_status,F4_source,F4_excerpt,F4_reasoning,F5_status,F5_source,F5_excerpt,F5_reasoning,F6_status,F6_source,F6_excerpt,F6_reasoning,F7_status,F7_source,F7_excerpt,F7_reasoning,F8_status,F8_source,F8_excerpt,F8_reasoning,F2_to_F3_status,F2_to_F3_source,F2_to_F3_excerpt,F2_to_F3_reasoning,F4_to_F3_status,F4_to_F3_source,F4_to_F3_excerpt,F4_to_F3_reasoning,F5_to_F6_status,F5_to_F6_source,F5_to_F6_excerpt,F5_to_F6_reasoning,multi_primary_status,tracking_only,hard_cap,penalty_points,raw_score,final_score,predicted_relevance,explicit_primary_relationships,explicit_primary_features,rank,noise_flags,gate_evidence,penalty_evidence,domain_points,F2_points,F3_points,F4_points,F5_points,F6_points,F7_points,F8_points,F2_to_F3_points,F4_to_F3_points,F5_to_F6_points,multi_primary_points
BC001-52D06C91C911,Electronic scale with face recognition function,"The invention discloses an electronic scale with a face recognition function, and relates to the field of electronic scales with face recognition functions. The system comprises an electronic canning pile and a weighing platform, a liquid crystal operation screen and an NFC card reader are fixedly installed at the top of the front end of the electronic canning pile, a face recognition instrument is fixedly installed at the top end of the electronic canning pile, a filling gun is installed at the front end of the electronic canning pile, and a control switch is fixedly installed at the side end of the electronic canning pile. The weighing platform is in signal connection with the electronic canning pile, a weighing sensor and an instrument are installed in the weighing platform, the weighing platform is used for collecting weight data in the filling process, the liquid crystal operation screen is used for displaying a login state, a verification result and filling information, the face recognition instrument is used for collecting a face image of an operator, matching recognition is conducted according to the face image, and the electronic canning pile is connected with the liquid crystal operation screen. Whether an operator meets the requirement or not is judged, the control switch is controlled to be locked or opened according to the judgment result, face recognition can be carried out, and whether the filling certificate of the filling worker can actively communicate with the supervision system within the period of validity or not is checked.",firearm,abstract,"The system comprises an electronic canning pile and a weighing platform, a liquid crystal operation screen and an NFC card reader are fixedly installed at the top of the front end of the electronic canning pile, a face recognition instrument is fixedly installed at the top end of the electronic canning pile, a filling gun is installed at the front end of the electronic canning pile, and a control switch is fixedly installed at the side end of the electronic canning pile.",E,title,Electronic scale with face recognition function,,A,,,,A,,,,I,abstract,"The weighing platform is in signal connection with the electronic canning pile, a weighing sensor and an instrument are installed in the weighing platform, the weighing platform is used for collecting weight data in the filling process, the liquid crystal operation screen is used for displaying a login state, a verification result and filling information, the face recognition instrument is used for collecting a face image of an operator, matching recognition is conducted according to the face image, and the electronic canning pile is connected with the liquid crystal operation screen.",Data recording or positioning is described within this firearm system; firearm data collection is inferred from that context.,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 1 explicit,False,100,0,25.5,25.5,L,0,1,83,[],{},{},10.0,12.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-7D63E1C50FD6,Intelligent identification gun,"The invention belongs to the field of military industry and particularly relates to an intelligent identification gun. The gun comprises a grip and an actuating mechanism. The actuating mechanism comprises a gun locking device, a personnel identification device, a power source and a circuit. The personnel identification device is electrically connected with the gun locking device through the circuit and comprises an RFID unit and a fingerprint identification unit. The RFID unit comprises a personnel information verification end and a personnel information record end. The gun can be precisely managed through an intelligent grip system, and the management authority of the gun is limited within a smaller range; meanwhile, the using timeliness of the gun is fully optimized, and operation is convenient and efficient like a traditional gun; and the intelligent grip system adopts fingerprints and the RFID technology, the gun insurance can be removed through fingerprints of a user or an ID ring worn by the user, and the gun is automatically locked again when the grip is out of a hand, so that the situation that the gun is used by others is avoided.",firearm,title,Intelligent identification gun,E,abstract,The personnel identification device is electrically connected with the gun locking device through the circuit and comprises an RFID unit and a fingerprint identification unit.,,A,,,,A,,,,I,abstract,The RFID unit comprises a personnel information verification end and a personnel information record end.,Data recording or positioning is described within this firearm system; firearm data collection is inferred from that context.,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 1 explicit,False,100,0,25.5,25.5,L,0,1,84,[],{},{},10.0,12.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-9CB577B9544A,Smart safety lock for guns,"The invention discloses a smart safety lock for guns. The smart safety lock comprises a left lock seat and a right lock seat which are locked with each other. The right lock seat comprises a lock frame, a spring, a bolt, a positioning frame, an electromagnetic guide head, an electromagnetic coil, a smart fingerprint processing module, a lock seat shell and a fingerprint collecting plate, wherein the lock frame is fixedly connected with the lock seat shell, an accommodating cavity is formed inside the lock seat shell, the positioning frame, the electromagnetic guide head electromagnetic coil and the smart fingerprint processing module are disposed in the accommodating cavity, a protruding column is disposed on the outer side of the lock frame and provided with an infrared sensing device, and the positioning frame is provided with a through hole allowing the bolt to penetrate. The left lock seat is provided with a column groove matched with the protruding column. The column groove is provided with a metal insertion core. The metal insertion core is provided with an insertion hole matched with the bolt. The finger collecting plate, the infrared sensing device, the smart fingerprint processing module and the electromagnetic coil are in electric signal connection. The smart safety lock has the advantages that the safety lock is unlocked by fingerprint identification, locking and unlocking can be achieved fast, and the safety lock is high in safety performance, simple to operate and reliable.",firearm,title,Smart safety lock for guns,E,abstract,"The smart safety lock has the advantages that the safety lock is unlocked by fingerprint identification, locking and unlocking can be achieved fast, and the safety lock is high in safety performance, simple to operate and reliable.",,A,,,,A,,,,I,abstract,"The right lock seat comprises a lock frame, a spring, a bolt, a positioning frame, an electromagnetic guide head, an electromagnetic coil, a smart fingerprint processing module, a lock seat shell and a fingerprint collecting plate, wherein the lock frame is fixedly connected with the lock seat shell, an accommodating cavity is formed inside the lock seat shell, the positioning frame, the electromagnetic guide head electromagnetic coil and the smart fingerprint processing module are disposed in the accommodating cavity, a protruding column is disposed on the outer side of the lock frame and provided with an infrared sensing device, and the positioning frame is provided with a through hole allowing the bolt to penetrate.",Data recording or positioning is described within this firearm system; firearm data collection is inferred from that context.,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 1 explicit,True,100,0,25.5,25.5,L,0,1,85,[],{},{},10.0,12.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-AA52D0A0065B,Weapon safety device,A weapon safety assembly includes a processor coupled to a weapon. The processor is coupled to a safety of the weapon such that the processor selectively enables and disables the safety. An electronic memory is coupled to the weapon and the processor. The electronic memory stores an authorized fingerprint record. A scanner is coupled to a trigger of the weapon such that the scanner may identify a fingerprint of a user. The scanner is electrically coupled to the processor. The processor enables the safety if the fingerprint of the user does not match the authorized fingerprint record such that the weapon is prevented from being fired. A temperature sensor is coupled to the weapon such that the temperature sensor may detect a temperature of the user.,firearm,title,Weapon safety device,E,abstract,The electronic memory stores an authorized fingerprint record.,,A,,,,A,,,,I,abstract,The electronic memory stores an authorized fingerprint record.,Data recording or positioning is described within this firearm system; firearm data collection is inferred from that context.,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 1 explicit,False,100,0,25.5,25.5,L,0,1,86,[],{},{},10.0,12.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-AD3BEA546101,Automobile charging pistol locking device and control method thereof,"The invention provides an automobile charging pistol locking device and a control method thereof. The control method comprises the steps that a fingerprint recognition module collects user fingerprint information and verifies whether the collected fingerprint is legal or not; when the collected fingerprint passes verification, an electronic lock control module arousing command and a charging control module arousing command are sent to arouse an electronic lock control module and a charging control module correspondingly; the charging control module generates a charging state command according to the charging state of an automobile after being aroused and sends the charging state command to the electronic lock control module; and the electronic lock control module judges whether an electronic lock needs to be unlocked or not according to the charging state command. According to the automobile charging pistol locking device and the control method thereof, the identity of a driver is verified through the fingerprint recognition module, a charging pistol is unlocked when the fingerprint passes verification and charging is stopped, and the charging pistol is locked in the charging process, so that the situation that as the charging pistol is pulled out by accident or stolen, charging is interrupted by accident and consequently inconvenience is caused to users is avoided.",firearm,title,Automobile charging pistol locking device and control method thereof,E,abstract,"The control method comprises the steps that a fingerprint recognition module collects user fingerprint information and verifies whether the collected fingerprint is legal or not; when the collected fingerprint passes verification, an electronic lock control module arousing command and a charging control module arousing command are sent to arouse an electronic lock control module and a charging control module correspondingly; the charging control module generates a charging state command according to the charging state of an automobile after being aroused and sends the charging state command to the electronic lock control module; and the electronic lock control module judges whether an electronic lock needs to be unlocked or not according to the charging state command.",,A,,,,A,,,,I,abstract,"The control method comprises the steps that a fingerprint recognition module collects user fingerprint information and verifies whether the collected fingerprint is legal or not; when the collected fingerprint passes verification, an electronic lock control module arousing command and a charging control module arousing command are sent to arouse an electronic lock control module and a charging control module correspondingly; the charging control module generates a charging state command according to the charging state of an automobile after being aroused and sends the charging state command to the electronic lock control module; and the electronic lock control module judges whether an electronic lock needs to be unlocked or not according to the charging state command.",Data recording or positioning is described within this firearm system; firearm data collection is inferred from that context.,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 1 explicit,False,100,0,25.5,25.5,L,0,1,87,[],{},{},10.0,12.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-4F89B78B1C45,Protection system for police guns,"The invention discloses a protection system for police guns. The system comprises a background control system and a control and early warning system installed on the guns. The control and early warning system comprises a power supply module, a microprocessor module, a wireless transmission module I and a function module, wherein the power supply module supplies power to the microprocessor module,the wireless transmission module I and the function module respectively, and the microprocessor module is connected with the wireless transmission module I and the function module; the background control system comprises a CPU, a wireless transmission module II, an information database module and an execution module; the CPU is connected with the wireless transmission module II, the information database module and the execution module; the wireless transmission module I and the wireless transmission module II perform wireless communication. The system can realize real-time supervision of the whole utilization process of the guns, and ensure standardized management, safety management and whole process tracking of the guns in the utilization process.",firearm,title,Protection system for police guns,A,,,,A,,,,A,,,,E,abstract,"The system can realize real-time supervision of the whole utilization process of the guns, and ensure standardized management, safety management and whole process tracking of the guns in the utilization process.",,E,abstract,"The control and early warning system comprises a power supply module, a microprocessor module, a wireless transmission module I and a function module, wherein the power supply module supplies power to the microprocessor module,the wireless transmission module I and the function module respectively, and the microprocessor module is connected with the wireless transmission module I and the function module; the background control system comprises a CPU, a wireless transmission module II, an information database module and an execution module; the CPU is connected with the wireless transmission module II, the information database module and the execution module; the wireless transmission module I and the wireless transmission module II perform wireless communication.",,A,,,,A,,,,A,,,,A,,,,I,abstract,"The control and early warning system comprises a power supply module, a microprocessor module, a wireless transmission module I and a function module, wherein the power supply module supplies power to the microprocessor module,the wireless transmission module I and the function module respectively, and the microprocessor module is connected with the wireless transmission module I and the function module; the background control system comprises a CPU, a wireless transmission module II, an information database module and an execution module; the CPU is connected with the wireless transmission module II, the information database module and the execution module; the wireless transmission module I and the wireless transmission module II perform wireless communication.",The system transmits to an external destination and separately collects firearm data; transmission of that data is inferred.,1 established; 1 explicit,False,100,0,25.0,25.0,L,0,1,88,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
BC001-AE2FAE4C8822,Gun receiving monitoring system and monitoring method,"The invention designs a gun receiving monitoring system and a monitoring method, and aims to realize comprehensive monitoring, management and control of a gun receiving process for competitive sports. The system comprises a user management module, a gun registration module, a receiving application module, an auditing and approving module, a receiving recording module, a receiving monitoring module, a data analysis and reporting module, a notification and warning module, a system management module and the like. Through the user management module, the system can perform authentication and authority management on the user identity; the gun registration module is used for recording and managing gun information; the receiving application module supports a user to submit a receiving request and performs approval process management through the auditing and approving module; the receiving recording module is used for recording the receiving and returning conditions of the gun; the receiving monitoring module monitors the receiving condition in real time and provides statistical analysis and anomaly detection; and the data analysis and report module can perform analysis and report generation on the receiving data. The system can also send notification and alarm information to related personnel through the notification and warning module.",firearm,title,Gun receiving monitoring system and monitoring method,A,,,,A,,,,A,,,,E,abstract,"The system comprises a user management module, a gun registration module, a receiving application module, an auditing and approving module, a receiving recording module, a receiving monitoring module, a data analysis and reporting module, a notification and warning module, a system management module and the like.",,E,abstract,The system can also send notification and alarm information to related personnel through the notification and warning module.,,A,,,,A,,,,A,,,,A,,,,I,abstract,The system can also send notification and alarm information to related personnel through the notification and warning module.,The system transmits to an external destination and separately collects firearm data; transmission of that data is inferred.,1 established; 1 explicit,False,100,0,25.0,25.0,L,0,1,89,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
BC001-B5834ED9E315,Protecting system for aircraft cockpit entering system and aircraft piloting system,"The invention discloses a protecting system for an aircraft cockpit entering system and an aircraft piloting system. The system comprises a background control system, an aircraft cockpit admittance piloting system mounted in an inlet of an aircraft cockpit, and a control prewarning system mounted on a weapon launching system; the aircraft cockpit admittance piloting system comprises a first micoprocessor module, a first wireless transmission module, a first identity identifying unit and aircraft cockpit entrance and exit unlocking and locking units; the control prewarning system comprises a second microprocessor module, a second wireless transmission module and a function module; the background control system comprises a CPU, a third wireless transmission module, an information database module and an execution module; the CPU is connected with the third wireless transmission module, the information database module and the execution module; and the execution module is connected with thethird wireless transmission module. The system can realize real-time supervision of the whole process of the aircraft cockpit entering system and the aircraft piloting system, and guarantees standardmanagement, safety management and whole-process tracking of the aircraft cockpit entering system and the aircraft piloting system in the use process.",firearm,abstract,"The system comprises a background control system, an aircraft cockpit admittance piloting system mounted in an inlet of an aircraft cockpit, and a control prewarning system mounted on a weapon launching system; the aircraft cockpit admittance piloting system comprises a first micoprocessor module, a first wireless transmission module, a first identity identifying unit and aircraft cockpit entrance and exit unlocking and locking units; the control prewarning system comprises a second microprocessor module, a second wireless transmission module and a function module; the background control system comprises a CPU, a third wireless transmission module, an information database module and an execution module; the CPU is connected with the third wireless transmission module, the information database module and the execution module; and the execution module is connected with thethird wireless transmission module.",A,,,,A,,,,A,,,,E,abstract,"The system can realize real-time supervision of the whole process of the aircraft cockpit entering system and the aircraft piloting system, and guarantees standardmanagement, safety management and whole-process tracking of the aircraft cockpit entering system and the aircraft piloting system in the use process.",,E,abstract,"The system comprises a background control system, an aircraft cockpit admittance piloting system mounted in an inlet of an aircraft cockpit, and a control prewarning system mounted on a weapon launching system; the aircraft cockpit admittance piloting system comprises a first micoprocessor module, a first wireless transmission module, a first identity identifying unit and aircraft cockpit entrance and exit unlocking and locking units; the control prewarning system comprises a second microprocessor module, a second wireless transmission module and a function module; the background control system comprises a CPU, a third wireless transmission module, an information database module and an execution module; the CPU is connected with the third wireless transmission module, the information database module and the execution module; and the execution module is connected with thethird wireless transmission module.",,A,,,,A,,,,A,,,,A,,,,I,abstract,"The system comprises a background control system, an aircraft cockpit admittance piloting system mounted in an inlet of an aircraft cockpit, and a control prewarning system mounted on a weapon launching system; the aircraft cockpit admittance piloting system comprises a first micoprocessor module, a first wireless transmission module, a first identity identifying unit and aircraft cockpit entrance and exit unlocking and locking units; the control prewarning system comprises a second microprocessor module, a second wireless transmission module and a function module; the background control system comprises a CPU, a third wireless transmission module, an information database module and an execution module; the CPU is connected with the third wireless transmission module, the information database module and the execution module; and the execution module is connected with thethird wireless transmission module.",The system transmits to an external destination and separately collects firearm data; transmission of that data is inferred.,1 established; 1 explicit,False,100,0,25.0,25.0,L,0,1,90,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
BC001-DDD00C40531C,Management system for guns containers with radio repeater,"PURPOSE: A firearm management system including a radio repeater, capable of monitoring a firearm position and contain state, is provided to charge a firearm with contactless type.CONSTITUTION: A firearm management system including a radio repeater comprises firearms, a firearm rack(20), and a central management part. A recognition device(100) is installed inside a butt plate(10) of firearms. The firearm rack comprises a proximity sensor and a weight sensor. The proximity sensor is connected to a radio communications module(210) and checks the collection state of the firearms. The central management part checks the communications state between the recognition device and the firearms. The central management part checks the recognition state of the specific firearms of a corresponding transmitting and receiving area. The central management part receives the information about the collection state of the firearms at the firearm rack and rears or writes the identity of the firearms.COPYRIGHT KIPO 2011",firearm,title,Management system for guns containers with radio repeater,A,,,,A,,,,A,,,,E,abstract,The proximity sensor is connected to a radio communications module(210) and checks the collection state of the firearms.,,E,abstract,"CONSTITUTION: A firearm management system including a radio repeater comprises firearms, a firearm rack(20), and a central management part.",,A,,,,A,,,,A,,,,A,,,,I,abstract,The central management part checks the communications state between the recognition device and the firearms.,The system transmits to an external destination and separately collects firearm data; transmission of that data is inferred.,1 established; 1 explicit,False,100,0,25.0,25.0,L,0,1,91,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
BC001-A2D74B75903F,Man-machine interaction auxiliary method and system for operating underwater weapon equipment,"The application discloses a man-machine interaction auxiliary method and a system for operating underwater weapon equipment, wherein the method comprises the steps of collecting electromyographic signals, holding pressure signals and torque feedback signals to generate multichannel operation signal streams; the method comprises the steps of extracting a characteristic vector, determining an operation intention type, generating an operation node sequence, monitoring position deviation quantity, generating a guiding force instruction, controlling a force feedback device to generate tangential traction force or normal vibration force, collecting heart rate variability signals and galvanic skin response signals, evaluating cognitive load grades, dynamically adjusting guiding force amplitude and time window, switching an emergency braking mode when abnormal working conditions are detected, and calling an emergency operation path. The system comprises a physiological signal acquisition module, an intention recognition module, a force feedback guiding module, a state self-adaption module, a parameter learning module and an emergency safety module. According to the application, the operation behavior is directly guided through force feedback, and the reliability and safety of the operation of the underwater weapon equipment are improved by combining the cognitive load dynamic adjustment and personalized learning.",firearm,title,Man-machine interaction auxiliary method and system for operating underwater weapon equipment,I,abstract,"The application discloses a man-machine interaction auxiliary method and a system for operating underwater weapon equipment, wherein the method comprises the steps of collecting electromyographic signals, holding pressure signals and torque feedback signals to generate multichannel operation signal streams; the method comprises the steps of extracting a characteristic vector, determining an operation intention type, generating an operation node sequence, monitoring position deviation quantity, generating a guiding force instruction, controlling a force feedback device to generate tangential traction force or normal vibration force, collecting heart rate variability signals and galvanic skin response signals, evaluating cognitive load grades, dynamically adjusting guiding force amplitude and time window, switching an emergency braking mode when abnormal working conditions are detected, and calling an emergency operation path.",Biometric sensing and user authorization are stated in separate sentences; identification use is inferred.,A,,,,A,,,,E,abstract,"The application discloses a man-machine interaction auxiliary method and a system for operating underwater weapon equipment, wherein the method comprises the steps of collecting electromyographic signals, holding pressure signals and torque feedback signals to generate multichannel operation signal streams; the method comprises the steps of extracting a characteristic vector, determining an operation intention type, generating an operation node sequence, monitoring position deviation quantity, generating a guiding force instruction, controlling a force feedback device to generate tangential traction force or normal vibration force, collecting heart rate variability signals and galvanic skin response signals, evaluating cognitive load grades, dynamically adjusting guiding force amplitude and time window, switching an emergency braking mode when abnormal working conditions are detected, and calling an emergency operation path.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,2 established; 1 explicit,False,100,0,24.2,24.2,L,0,1,92,[],{},{},10.0,4.2,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-652F3C6A0347,Secure smartphone-operated gun trigger lock,"A battery-powered trigger-locking device, which is configured to be disposed on a gun with a trigger for firing, includes a data receiver, a data memory and a logic device for determining whether data received by the receiver is the same, or substantially the same, as data stored in the memory. If a data match is indicated, the logic device causes an electromagnetic device to move a trigger-locking member to an unlocked position, permitting the gun to be fired. A separate electronic gun key is provided to transmit gun unlock data to the data receiver of the trigger-locking device. This gun unlock data may be a password, a long pseudo-random number or biologic data identifying the gun owner or some other person who is licensed or otherwise authorized to fire the gun.",attached_firing_control,title,Secure smartphone-operated gun trigger lock,A,,,,E,abstract,"If a data match is indicated, the logic device causes an electromagnetic device to move a trigger-locking member to an unlocked position, permitting the gun to be fired.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,24.0,24.0,L,0,1,93,[],{},{},8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-65BAF41AAB0C,Automatic calibrating device of fuel dispenser,"The invention relates to the technical field of fuel refueling machines, and particularly discloses an automatic calibrating device of a fuel refueling machine, which comprises a movable chassis, a box body shell, a controller, a calibrating mechanism, an operating mechanism, oil recovery equipment, a grabbing mechanical arm and a storage battery, the verification mechanism is arranged at the top of the box body shell; and the operating mechanism is arranged at the top of the box body shell and is positioned at the left rear part of the verification mechanism. According to the invention, the core problems of high manual dependence, low verification efficiency, insufficient operation precision, poor safety, nonstandard data management and the like in the current fuel dispenser verification field can be effectively solved, and full-process operations of equipment in-place, oil gun butt joint, multi-dimensional fixation, trigger pulling, hook locking operation, parameter detection, component resetting and the like can be automatically completed; the device greatly reduces the labor intensity of workers, avoids verification errors caused in the manual operation process, remarkably improves the verification efficiency, and can continuously complete the verification operation of a plurality of oiling machines.",attached_firing_control,abstract,"According to the invention, the core problems of high manual dependence, low verification efficiency, insufficient operation precision, poor safety, nonstandard data management and the like in the current fuel dispenser verification field can be effectively solved, and full-process operations of equipment in-place, oil gun butt joint, multi-dimensional fixation, trigger pulling, hook locking operation, parameter detection, component resetting and the like can be automatically completed; the device greatly reduces the labor intensity of workers, avoids verification errors caused in the manual operation process, remarkably improves the verification efficiency, and can continuously complete the verification operation of a plurality of oiling machines.",A,,,,E,abstract,"According to the invention, the core problems of high manual dependence, low verification efficiency, insufficient operation precision, poor safety, nonstandard data management and the like in the current fuel dispenser verification field can be effectively solved, and full-process operations of equipment in-place, oil gun butt joint, multi-dimensional fixation, trigger pulling, hook locking operation, parameter detection, component resetting and the like can be automatically completed; the device greatly reduces the labor intensity of workers, avoids verification errors caused in the manual operation process, remarkably improves the verification efficiency, and can continuously complete the verification operation of a plurality of oiling machines.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,24.0,24.0,L,0,1,94,[],{},{},8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-E24376A260E7,Fire hydrant water pressure testing device,"The utility model provides a fire hydrant water pressure testing device, which relates to the field of fire hydrant water pressure testing and comprises a water pressure testing gun, the surface of the water pressure testing gun is communicated with an adjusting unit, the adjusting unit is used for adjusting the flow of fire fighting water in an inner cavity of the water pressure testing gun, and a testing unit is arranged on the surface of the water pressure testing gun. The testing unit is used for detecting the flow and pressure of fire fighting water, the left end of the surface of the water pressure testing gun is communicated with a pressure release valve, the pressure release valve is used for sealing and releasing pressure of an inner cavity of the water pressure testing gun, and the adjusting unit further comprises a shell; according to the utility model, through the arrangement of the adjusting unit, the effect of adjusting the flow and the pressure of fire-fighting water during testing is achieved, and the flow requirement required by actual fire extinguishing can be simulated through controlling the flow of the fire-fighting water, so that the performance of a fire hydrant system can be verified, and the use effect of the water pressure testing device is effectively improved.",attached_firing_control,abstract,"The testing unit is used for detecting the flow and pressure of fire fighting water, the left end of the surface of the water pressure testing gun is communicated with a pressure release valve, the pressure release valve is used for sealing and releasing pressure of an inner cavity of the water pressure testing gun, and the adjusting unit further comprises a shell; according to the utility model, through the arrangement of the adjusting unit, the effect of adjusting the flow and the pressure of fire-fighting water during testing is achieved, and the flow requirement required by actual fire extinguishing can be simulated through controlling the flow of the fire-fighting water, so that the performance of a fire hydrant system can be verified, and the use effect of the water pressure testing device is effectively improved.",A,,,,E,abstract,"The testing unit is used for detecting the flow and pressure of fire fighting water, the left end of the surface of the water pressure testing gun is communicated with a pressure release valve, the pressure release valve is used for sealing and releasing pressure of an inner cavity of the water pressure testing gun, and the adjusting unit further comprises a shell; according to the utility model, through the arrangement of the adjusting unit, the effect of adjusting the flow and the pressure of fire-fighting water during testing is achieved, and the flow requirement required by actual fire extinguishing can be simulated through controlling the flow of the fire-fighting water, so that the performance of a fire hydrant system can be verified, and the use effect of the water pressure testing device is effectively improved.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,24.0,24.0,L,0,1,95,[],{},{},8.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-83F7031B2A79,Integrated firearm information system,"System and method for collecting, storing, and providing information related to firearms. More specifically, an embodiment tracks ownership and/or possession of a firearm from its manufacture onward (i.e., from cradle to grave) between and among registered firearm manufactures, firearm sellers/dealers, individual gun owners, pawn shops, law enforcement agencies, government agencies, and any other entity or individual stakeholder that may own and/or posses the firearm. An embodiment may further authenticate firearm-related transactions, provide notifications to registered users, and enable local and global reports of loss, theft, and/or the use in a crime.",firearm,title,Integrated firearm information system,A,,,,A,,,,A,,,,E,abstract,"System and method for collecting, storing, and providing information related to firearms.",,E,abstract,", from cradle to grave) between and among registered firearm manufactures, firearm sellers/dealers, individual gun owners, pawn shops, law enforcement agencies, government agencies, and any other entity or individual stakeholder that may own and/or posses the firearm.",,A,,,,A,,,,A,,,,A,,,,C,abstract,", from cradle to grave) between and among registered firearm manufactures, firearm sellers/dealers, individual gun owners, pawn shops, law enforcement agencies, government agencies, and any other entity or individual stakeholder that may own and/or posses the firearm.",,1 established; 1 explicit,False,100,0,24.0,24.0,L,0,1,96,[],{},{},10.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
