Record ID,title,abstract,domain_category,domain_source,domain_excerpt,F2_status,F2_source,F2_excerpt,F2_reasoning,F3_status,F3_source,F3_excerpt,F3_reasoning,F4_status,F4_source,F4_excerpt,F4_reasoning,F5_status,F5_source,F5_excerpt,F5_reasoning,F6_status,F6_source,F6_excerpt,F6_reasoning,F7_status,F7_source,F7_excerpt,F7_reasoning,F8_status,F8_source,F8_excerpt,F8_reasoning,F2_to_F3_status,F2_to_F3_source,F2_to_F3_excerpt,F2_to_F3_reasoning,F4_to_F3_status,F4_to_F3_source,F4_to_F3_excerpt,F4_to_F3_reasoning,F5_to_F6_status,F5_to_F6_source,F5_to_F6_excerpt,F5_to_F6_reasoning,multi_primary_status,tracking_only,hard_cap,penalty_points,raw_score,final_score,predicted_relevance,explicit_primary_relationships,explicit_primary_features,rank,noise_flags,gate_evidence,penalty_evidence,domain_points,F2_points,F3_points,F4_points,F5_points,F6_points,F7_points,F8_points,F2_to_F3_points,F4_to_F3_points,F5_to_F6_points,multi_primary_points
BC001-330834BF046B,Systems and methods for preventing friendly fire through infrared recognition and authentication,"Systems and methods prevent friendly fire using infrared object recognition. An IR projector projects a beam of IR radiation at a first wavelength onto the object and an IR detector, having a field of view of the object, detects IR fluorescence from the object, where a wavelength of the fluorescence is a function of the first wavelength. The system includes a memory for storing software having machine readable instructions that, when executed by a processor, perform the steps of: (a) controlling the IR projector to generate IR at the first wavelength; (b) controlling the IR detector to capture the object fluorescence; and (c) identifying the object as friendly or non-friendly based upon the object fluorescence. The system further includes an inhibitor for preventing firing of a gun or missile when the object is identified as friendly.",firearm,abstract,The system further includes an inhibitor for preventing firing of a gun or missile when the object is identified as friendly.,A,,,,E,title,Systems and methods for preventing friendly fire through infrared recognition and authentication,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,73,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-537A57AAAB15,System and method for protecting items stored in a cargo area of a vehicle,"The present disclosure provides a system and method for protecting items stored in a cargo area of a vehicle. The present disclosure generally relates to systems and methods for securing items in a vehicle. An exemplary method may include a processor receiving a primary trigger to unlock a door of the vehicle, and then unlocking the door to allow access to a cargo hold. An auxiliary trigger for unlocking a safety lock that is part of a cargo item holder located in the cargo hold may then be received. The processor may perform an authentication procedure on the secondary trigger and unlock the security lock based on successful authentication of the secondary trigger. In an exemplary embodiment, the cargo item holder is a gun rack including a safety lock, the primary trigger may be a signal generated by activating a button switch, and the secondary trigger may be a verbal command, a signal generated by a smart tag, or an image of an individual.",firearm,abstract,"In an exemplary embodiment, the cargo item holder is a gun rack including a safety lock, the primary trigger may be a signal generated by activating a button switch, and the secondary trigger may be a verbal command, a signal generated by a smart tag, or an image of an individual.",A,,,,E,abstract,The processor may perform an authentication procedure on the secondary trigger and unlock the security lock based on successful authentication of the secondary trigger.,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,74,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-5DEA83D743EB,Applicator gun products by extrusion.,"Gun applicator product by extrusion, particularly of products provided in cartridges (3) fitted with a piston (3a) and a nozzle (3b) applicator, characterized in that its body (1) cylindrical recess is configured by a stretch front formed on top severable (1a) and a branch rear (1b) attached to the handle (2), in which there is a control valve (5) actuated by the trigger (4), and a duct (6) fluid pressure to the camera ( 7) exists in the branch back (1b) of the body (1), which is susceptible to receive longitudinally of the cartridge (3) which is fixed by the cap (1a), verifying that the nozzle (3b) of said cartridge (3 ) asomada is abroad and piston (3a) faced with camera (7) in a position to receive the action fluid to be pressed the trigger (4).",firearm,title,Applicator gun products by extrusion.,A,,,,E,abstract,"Gun applicator product by extrusion, particularly of products provided in cartridges (3) fitted with a piston (3a) and a nozzle (3b) applicator, characterized in that its body (1) cylindrical recess is configured by a stretch front formed on top severable (1a) and a branch rear (1b) attached to the handle (2), in which there is a control valve (5) actuated by the trigger (4), and a duct (6) fluid pressure to the camera ( 7) exists in the branch back (1b) of the body (1), which is susceptible to receive longitudinally of the cartridge (3) which is fixed by the cap (1a), verifying that the nozzle (3b) of said cartridge (3 ) asomada is abroad and piston (3a) faced with camera (7) in a position to receive the action fluid to be pressed the trigger (4).",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,75,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-629B10042E54,"Firearm safety mechanisms, visual safety indicators, and related techniques","The techniques described herein relate to methods and apparatus for firearm safety mechanisms, visual safety indicators, and related techniques. A firearm includes a handle comprising one or more buttons disposed at least partially within a surface of the handle, such that the one or more buttons can be in contact with an operator's hand when the operator grasps the handle; a safety mechanism in mechanical communication with the trigger. The safety mechanism comprises: a first position that blocks actuation of the trigger; and a second position that does not block actuation of the trigger; and at least one processor configured to: upon determining an input code matches a stored code, transmits a signal to the safety mechanism to change the safety mechanism from the first position to the second position so that the firearm can be fired by the operator.",firearm,title,"Firearm safety mechanisms, visual safety indicators, and related techniques",A,,,,E,abstract,"The safety mechanism comprises: a first position that blocks actuation of the trigger; and a second position that does not block actuation of the trigger; and at least one processor configured to: upon determining an input code matches a stored code, transmits a signal to the safety mechanism to change the safety mechanism from the first position to the second position so that the firearm can be fired by the operator.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,76,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-62D89165C01D,"Firearm safety mechanisms, visual safety indicators, and related techniques","The techniques described herein relate to methods and apparatus for firearm safety mechanisms, visual safety indicators, and related techniques. A firearm includes a handle comprising one or more buttons disposed at least partially within a surface of the handle, such that the one or more buttons can be in contact with an operator's hand when the operator grasps the handle; a safety mechanism in mechanical communication with the trigger. The safety mechanism comprises: a first position that blocks actuation of the trigger; and a second position that does not block actuation of the trigger; and at least one processor configured to: upon determining an input code matches a stored code, transmits a signal to the safety mechanism to change the safety mechanism from the first position to the second position so that the firearm can be fired by the operator.",firearm,title,"Firearm safety mechanisms, visual safety indicators, and related techniques",A,,,,E,abstract,"The safety mechanism comprises: a first position that blocks actuation of the trigger; and a second position that does not block actuation of the trigger; and at least one processor configured to: upon determining an input code matches a stored code, transmits a signal to the safety mechanism to change the safety mechanism from the first position to the second position so that the firearm can be fired by the operator.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,77,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-69A5CDD5CDC5,Direct-current vehicle-to-vehicle charging and discharging system and control guide circuit and charging and discharging interaction method thereof,"The invention provides a direct-current vehicle-to-vehicle charging and discharging system and a control guide circuit and a charging and discharging interaction method thereof, and the system comprises a discharging vehicle, a charging vehicle, and a gun line connected between the discharging vehicle and the charging vehicle. The control guide circuit comprises a first identification module and a second confirmation module which are arranged at one end of the discharge vehicle, the first identification module is configured to generate a first identification signal based on the connection state of the gun wire, and the first identification signal is used for representing the current-carrying capacity of the gun wire and whether the gun wire is successfully connected or not; the second confirmation module is configured to provide a target power supply for the gun line by closing a switch component arranged in the second confirmation module so as to control closing of the electromagnetic lock in the communication loop, and the communication loop between the discharging vehicle and the charging vehicle is established. Therefore, by arranging the first identification module and the second confirmation module, it can be ensured that charging and discharging are started only when gun line connection is normal and locking is normal, and the safety and reliability of the system are improved.",firearm,abstract,"The invention provides a direct-current vehicle-to-vehicle charging and discharging system and a control guide circuit and a charging and discharging interaction method thereof, and the system comprises a discharging vehicle, a charging vehicle, and a gun line connected between the discharging vehicle and the charging vehicle.",A,,,,E,abstract,"The control guide circuit comprises a first identification module and a second confirmation module which are arranged at one end of the discharge vehicle, the first identification module is configured to generate a first identification signal based on the connection state of the gun wire, and the first identification signal is used for representing the current-carrying capacity of the gun wire and whether the gun wire is successfully connected or not; the second confirmation module is configured to provide a target power supply for the gun line by closing a switch component arranged in the second confirmation module so as to control closing of the electromagnetic lock in the communication loop, and the communication loop between the discharging vehicle and the charging vehicle is established.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,78,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-7551E82963CA,Electromagnetic gun open safe,"An electromagnetic gun-locking safe, substantially harder to defeat than mere mechanical-system trigger locks, wherein the safe allows visibility of the gun at all times, wherein the safe utilizes over 1000 lbs. of electromagnetic force, and wherein said magnetic force, along with the shape of the safe's enclosure, along with an integrated trigger lock, together prevent the pistol from being removed, moved or slid, and wherein the trigger and other gun mechanisms can not be operated unless the gun owner activates a unique lock configuration system to deactivate said electromagnet to access the gun and its trigger mechanism.",firearm,title,Electromagnetic gun open safe,A,,,,E,abstract,"of electromagnetic force, and wherein said magnetic force, along with the shape of the safe's enclosure, along with an integrated trigger lock, together prevent the pistol from being removed, moved or slid, and wherein the trigger and other gun mechanisms can not be operated unless the gun owner activates a unique lock configuration system to deactivate said electromagnet to access the gun and its trigger mechanism.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,79,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-7BE21B2DBAEA,Firearm with automatic target acquiring and shooting,"A firearm that automatically controls the release of bullets, including one or more sensors that provide real-time sensor data of the view in front of the firearm, a computer that identifies legitimate targets in the real-time sensor data, without user intervention, a trigger sensor that determines directly or indirectly if the trigger is engaged, wherein as long as the trigger is engaged, the firearm is configured to continuously acquire real-time sensor data, identify legitimate targets and automatically release bullets when the firearm is directed toward the identified targets.(From [publication reference] A1)",firearm,title,Firearm with automatic target acquiring and shooting,A,,,,E,abstract,"A firearm that automatically controls the release of bullets, including one or more sensors that provide real-time sensor data of the view in front of the firearm, a computer that identifies legitimate targets in the real-time sensor data, without user intervention, a trigger sensor that determines directly or indirectly if the trigger is engaged, wherein as long as the trigger is engaged, the firearm is configured to continuously acquire real-time sensor data, identify legitimate targets and automatically release bullets when the firearm is directed toward the identified targets.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,80,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-7E12BAA2B444,Hit indicator apparatus,"Apparatus for indicating that a weapon having a trigger is pointed at a target when the trigger is actuated, comprising: a first transmitter for sending signals, means to cause said first transmitter to send an interrogation signal when the trigger is actuated, receiver means to detect all signals sent by said first transmitter, code circuit means responsive to the detected signal corresponding to said interrogation signal for initiating a train of code signals, a second transmitter for sending answer signals in response to and coincident with certain of the code signals in said train, said code circuit means producing a corresponding companion signal for each of said certain code pulses, each companion signal having a predetermined time relationship to the code signal to which it correiponds, detector means for detecting answer signals, means to prevent said detector for detecting answer signals at all positions of the weapon except where it is pointed at the target, the detected signal corresponding to an answer signal, causing said first transmitter to send a verification signal, the time relationship between an answer signal detected by said detector means and the resulting verification signal being the same as the time relationship between the code signal responsible for the last-mentioned answer signal and the companion signal which corresponds to the last-mentioned code signal, indicating means operable by a coincidence signal for indicating that the weapon is pointed at the target when the trigger is actuated, and means to produce said coincidence signal only if said receiver detects verification signals from said first transmitter in coincidence with said companion signals.",firearm,abstract,"Apparatus for indicating that a weapon having a trigger is pointed at a target when the trigger is actuated, comprising: a first transmitter for sending signals, means to cause said first transmitter to send an interrogation signal when the trigger is actuated, receiver means to detect all signals sent by said first transmitter, code circuit means responsive to the detected signal corresponding to said interrogation signal for initiating a train of code signals, a second transmitter for sending answer signals in response to and coincident with certain of the code signals in said train, said code circuit means producing a corresponding companion signal for each of said certain code pulses, each companion signal having a predetermined time relationship to the code signal to which it correiponds, detector means for detecting answer signals, means to prevent said detector for detecting answer signals at all positions of the weapon except where it is pointed at the target, the detected signal corresponding to an answer signal, causing said first transmitter to send a verification signal, the time relationship between an answer signal detected by said detector means and the resulting verification signal being the same as the time relationship between the code signal responsible for the last-mentioned answer signal and the companion signal which corresponds to the last-mentioned code signal, indicating means operable by a coincidence signal for indicating that the weapon is pointed at the target when the trigger is actuated, and means to produce said coincidence signal only if said receiver detects verification signals from said first transmitter in coincidence with said companion signals.",A,,,,E,abstract,"Apparatus for indicating that a weapon having a trigger is pointed at a target when the trigger is actuated, comprising: a first transmitter for sending signals, means to cause said first transmitter to send an interrogation signal when the trigger is actuated, receiver means to detect all signals sent by said first transmitter, code circuit means responsive to the detected signal corresponding to said interrogation signal for initiating a train of code signals, a second transmitter for sending answer signals in response to and coincident with certain of the code signals in said train, said code circuit means producing a corresponding companion signal for each of said certain code pulses, each companion signal having a predetermined time relationship to the code signal to which it correiponds, detector means for detecting answer signals, means to prevent said detector for detecting answer signals at all positions of the weapon except where it is pointed at the target, the detected signal corresponding to an answer signal, causing said first transmitter to send a verification signal, the time relationship between an answer signal detected by said detector means and the resulting verification signal being the same as the time relationship between the code signal responsible for the last-mentioned answer signal and the companion signal which corresponds to the last-mentioned code signal, indicating means operable by a coincidence signal for indicating that the weapon is pointed at the target when the trigger is actuated, and means to produce said coincidence signal only if said receiver detects verification signals from said first transmitter in coincidence with said companion signals.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,81,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-9284F324E789,On -vehicle big gun fire control system checks and accepts rack,"The utility model discloses an on -vehicle big gun fire control system checks and accepts rack belongs to heavy -calibre cannon device testing system technical field. This rack comprises baffle board,barrel, breech, cradle, the platform of putting on the shelf, overturn, high flat -bed machine, orientation machine, march fixer, simulation rammer, seat circle, toolbox and instrument. Transfer biggun with control system's mating reaction in order to realize height, orientation through high flat -bed machine and orientation machine, give rack firing angle and directive. This rack keeps has eachfree installation interface of fire control system, and mounted position and size keep the unanimity with on -vehicle big gun, and the subtotal return portion inertia that rises and falls keeps the unanimity with on -vehicle big gun, after hydraulic system provides power for the rack, and the rack instruction that sent at the gun commander terminal in through fire control system, big gun to assigned position is transferred in the automation. This rack verifies mainly the automation of fire control system under the heel angle of difference transfers the big gun precision whether to meet the demands to save the time of debugging and the manpower of consumption, guaranteed product quality.",firearm,title,On -vehicle big gun fire control system checks and accepts rack,A,,,,E,abstract,"This rack verifies mainly the automation of fire control system under the heel angle of difference transfers the big gun precision whether to meet the demands to save the time of debugging and the manpower of consumption, guaranteed product quality.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,82,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-A21BBF9BA93F,Security devices and methods for regulating access to items secured within,"Security holsters and methods for securing a firearm are provided. In one example, the security holster includes: a body including a cavity for receiving the firearm; a locking mechanism extending at least partially into the cavity for selectively securing at least a portion of the firearm within the cavity; an access authentication assembly configured to receive/provide authentication data for determining if a requesting user requesting access to the firearm is an authorized user; a device condition sensor configured to provide device condition data associated with at least one of the security holster and an environment in proximity to the security holster; and a computing device operably coupled to the locking mechanism, the access authentication assembly, and the device condition sensor, and configured to regulate the security holster between a locked configuration where access to the firearm is denied and an unlocked configuration where the firearm is accessible.",firearm,abstract,Security holsters and methods for securing a firearm are provided.,A,,,,E,abstract,"In one example, the security holster includes: a body including a cavity for receiving the firearm; a locking mechanism extending at least partially into the cavity for selectively securing at least a portion of the firearm within the cavity; an access authentication assembly configured to receive/provide authentication data for determining if a requesting user requesting access to the firearm is an authorized user; a device condition sensor configured to provide device condition data associated with at least one of the security holster and an environment in proximity to the security holster; and a computing device operably coupled to the locking mechanism, the access authentication assembly, and the device condition sensor, and configured to regulate the security holster between a locked configuration where access to the firearm is denied and an unlocked configuration where the firearm is accessible.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,83,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-A7E44742E60B,Charging and discharging integrated gun identity recognition control module and control circuit applying same,"The invention discloses a charging and discharging integrated gun identity recognition control module which comprises a first identity recognition chip, and a chip control pin electrically connected with the first identity recognition chip is arranged on an MCU module. The first identity recognition chip is arranged in the plug end, and at least first identity recognition information and charging and discharging parameter information are pre-stored in the first identity recognition chip; the first identity recognition information is bidirectional authentication information of a vehicle or a butt joint accessory matched with the charging and discharging integrated gun; when a gun head body of the charging and discharging integrated gun is connected to a vehicle and a plug end enters a charging mode or a discharging mode, the MCU module reads identity recognition information on the first identity recognition chip and judges whether the first identity recognition information is matched or not, if yes, charging is started in the charging mode, and discharging waiting is started in the discharging mode; and if not, charging or discharging is not carried out. The invention further discloses a charging and discharging integrated gun control circuit comprising the identity recognition control module. Through identity recognition, intelligent service can be realized, and meanwhile, potential safety hazards caused by misoperation are avoided.",firearm,title,Charging and discharging integrated gun identity recognition control module and control circuit applying same,A,,,,E,title,Charging and discharging integrated gun identity recognition control module and control circuit applying same,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,84,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-B00F71093F2B,"Apparatus, system, and method for restrictive or selective firearm and smart gun weapon control","A firearm, the firearm comprising: a grip; a transparent window located on the rear of the grip; at least one electromagnetic sensor located within the grip, and configured to receive electromagnetic radiation from outside of the grip through the transparent window; a computing device located in the grip and in communication with the LED and the electromagnetic sensor; where the electromagnetic sensor is configured to detect incoming electromagnetic radiation traveling through the transparent window from outside of the grip; and the computing device is configured to allow the firearm to fire if the computing device determines that the incoming electromagnetic radiation corresponds to an authorized user for the firearm. A firearm system, the firearm comprising: an external charging circuit, the external charging circuit comprising: a resonant inductive coil; a power supply in operable communication with the coil; a rechargeable power storage device in operable communication with the coil; a firearm configured to removably connect to the external charging circuit, the firearm comprising: a resonant inductive coil; a power supply in operable communication with the coil; a rechargeable storage device in operable communication with the coil; firearm electronics in operable communication with the power supply; mechanical controls in operable communication with the power supply; a mechanical squeeze generator in operable communication with the power supply.",firearm,title,"Apparatus, system, and method for restrictive or selective firearm and smart gun weapon control",A,,,,E,abstract,"A firearm, the firearm comprising: a grip; a transparent window located on the rear of the grip; at least one electromagnetic sensor located within the grip, and configured to receive electromagnetic radiation from outside of the grip through the transparent window; a computing device located in the grip and in communication with the LED and the electromagnetic sensor; where the electromagnetic sensor is configured to detect incoming electromagnetic radiation traveling through the transparent window from outside of the grip; and the computing device is configured to allow the firearm to fire if the computing device determines that the incoming electromagnetic radiation corresponds to an authorized user for the firearm.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,85,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-B870E5C8C781,Electronic arms security system and method for securing a firearm,"The invention relates to an arms security system, comprising a first touch-sensitive user interface for receiving user data characterising a user. This first touch-sensitive user interface is located in a contact area of an arm that is touched by the user in order to shoot. The arms security system also has a control device comprising an input unit for receiving user data, a computer unit for checking user data and an output unit. If the user data check is successful, indicating that the user is authorised to use the arm, the output unit emits a release signal in order to release the trigger mechanism of the arm. The arms security system comprises a user terminal for providing the touch-sensitive user interface with the user data, said terminal having the user data and a body transmission device which is connected to the user for transmitting user data to the first touch-sensitive user interface when the latter is touched.",firearm,title,Electronic arms security system and method for securing a firearm,A,,,,E,abstract,"If the user data check is successful, indicating that the user is authorised to use the arm, the output unit emits a release signal in order to release the trigger mechanism of the arm.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,86,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-C6D35D126D1F,Weapon control system,"A firearm control system for a firearm authorized for use by a person having a validated identity comprises a firearm having a frame, barrel, firing mechanism and trigger. An interlock system is provided for enabling and disabling operation of the firearm, the interlock system being disposed on the frame and including a communications/control module, a trigger module operatively connected to the communication/control module, and operatively connected to the trigger to sense attempted operation of the trigger by a user and send signals to the communications/control module, and a firing mechanism module operatively connected to the communication/control module, and to the firing mechanism to enable or disable operation of the firing mechanism. The interlock system operates to enable and disable operation of the firearm based on signals sent to, and received from, the communications/control module.",firearm,title,Weapon control system,A,,,,E,abstract,"A firearm control system for a firearm authorized for use by a person having a validated identity comprises a firearm having a frame, barrel, firing mechanism and trigger.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,87,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-D2A8B4E5B6A1,System for automated verification and configuration of parameters of the fire control system of a heavy robotic system,"FIELD: controlling.SUBSTANCE: invention is intended for fire control systems (FCS) for conventional (non-guided) weapons of heavy ground-based robotic strike systems (HGRSS) based on serial armoured vehicles (AV). The fire control system of a combat vehicle comprises an information-computing sighting system composed of optoelectronic instruments for observation and aiming, for measuring the range to the target and firing, automatic firing condition sensors, and a ballistic computer, as well as a weapon stabilisation and guidance system. The system therein includes an electronic hardware and software unit, supplied at the inputs with electrical signals from the computing apparatus and the control unit of the weapon stabiliser, corresponding to the current values of the controlled parameters, and at the outputs, forming signals providing configuration and display of data on the technical condition of the system for members of the crew or the operator in case of non-crewed application of the object.EFFECT: increase in the efficiency of preparation for combat application of the fire control system of heavy ground-based robotic strike systems based on serial AV.1 cl, 2 dwg, 1 tbl",firearm,abstract,SUBSTANCE: invention is intended for fire control systems (FCS) for conventional (non-guided) weapons of heavy ground-based robotic strike systems (HGRSS) based on serial armoured vehicles (AV).,A,,,,E,title,System for automated verification and configuration of parameters of the fire control system of a heavy robotic system,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,88,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-E75A46118923,A firearm having an intelligent controller,"A firearm having a programmable electronic control (28) for firing electrically ignitable ammunition (17) has a user authorization apparatus (34) and the capability to receive inputs from a plurality of sensors including a magazine presence sensor, a Round-In-Chamber sensor, grip sensors, and a battery status sensor. The electronic control (28) of the present invention has a programmable microcontroller (30), a power supply system using batteries (24), an ignition system that converts low level voltage from the batteries (24) to the required voltage to fire the electrically ignitable ammunition (17), a user authorization apparatus, and an options interface adaptable to receive inputs from system sensors. The firearm of the present invention is programmed to enable firing only if safe and authorized firing conditions are determined. The electronic control (28) can be implemented in either a pistol (1) having an ammunition magazine (23), a multichambered handgun or a revolver.",firearm,title,A firearm having an intelligent controller,A,,,,E,abstract,"A firearm having a programmable electronic control (28) for firing electrically ignitable ammunition (17) has a user authorization apparatus (34) and the capability to receive inputs from a plurality of sensors including a magazine presence sensor, a Round-In-Chamber sensor, grip sensors, and a battery status sensor.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,89,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-EF849ED5E48A,Firearm,"A firearm (01), characterized by an identity card recognition device (02) which performs the release or blocking for a firing of a shot if a release identity card (03) has been detected.",firearm,title,Firearm,A,,,,E,abstract,"A firearm (01), characterized by an identity card recognition device (02) which performs the release or blocking for a firing of a shot if a release identity card (03) has been detected.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,90,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-F55191A156EA,Electromechanical sear and methods of operating a gun using the same,"The present disclosure provides systems and techniques for an electromechanical sear that is implementable in a gun. The gun may include a fire control manager, and the fire control manager may identify a trigger break based on a trigger sensor, transmit, based on the trigger break, a first signal to a first actuator located in a displacement path of a sear, so as to cause the first actuator to be displaced in a first direction, and transmit, based on the trigger break, a second signal to a second actuator located in the displacement path of the sear, so as to cause the second actuator to be displaced in a second direction. The transmitting the first signal to the first actuator and the transmitting the second signal to the second actuator may cause displacement of the sear and firing of the gun.",firearm,title,Electromechanical sear and methods of operating a gun using the same,A,,,,E,abstract,"The gun may include a fire control manager, and the fire control manager may identify a trigger break based on a trigger sensor, transmit, based on the trigger break, a first signal to a first actuator located in a displacement path of a sear, so as to cause the first actuator to be displaced in a first direction, and transmit, based on the trigger break, a second signal to a second actuator located in the displacement path of the sear, so as to cause the second actuator to be displaced in a second direction.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,91,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC001-F60C366D12B6,Firearm cubbyhole having a finger vein recognition system,"The present invention related to a firearm cubbyhole having a finger vein recognition system comprises: a firearm holder allowing a firearm to be held in an inner space of a case member having a box-shape and including a plurality of movable firearm slots; a shock absorbing part installed at a lower end of the firearm holder to allow each firearm slot of the firearm holder to be turned frontwards and backwards at a predetermined angle; firearm locking device parts installed at positions corresponding to the upper end of gun barrels of firearms held by the firearm slots of the firearm holder and allowing the upper end of the gun barrels of the firearms to be hooked thereon to be fixed or to be released therefrom; a firearm cubbyhole controller processing a locking/unlocking function of the firearm locking device parts in accordance with whether to authenticate a finger vein of an individual user or manager and controlling an electric circuit function of the firearm cubbyhole; and a finger vein authentication part installed on one side of an exterior of the case member and detecting a finger vein signal of the user or manager in accordance with a control signal of the firearm cubbyhole to perform an authentication procedure. According to the present invention, the lock device parts are installed on the holder inside the firearm cubbyhole, and the slots of the firearm holder are individually controlled by a finger vein authentication method to discharge a firearm. Thus, after confirming the authority of a user through finger vein authentication, each firearm slot corresponding to the user is unlocked through the lock device part to discharge only the corresponding firearm, thereby maximizing safety and security in the management of firearms.",firearm,title,Firearm cubbyhole having a finger vein recognition system,A,,,,E,abstract,"According to the present invention, the lock device parts are installed on the holder inside the firearm cubbyhole, and the slots of the firearm holder are individually controlled by a finger vein authentication method to discharge a firearm.",,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,A,,,,1 established; 1 explicit,False,100,0,26.0,26.0,L,0,1,92,[],{},{},10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
